open,close,volume,daily_return,volatility,return,category_encoded,ticker_encoded,risk_level_encoded,knowledge_level_encoded
0.76987099572869,0.7711431170155568,0.006068506220074174,0.5067231315195594,0.16149241210658113,0.0015680744209700525,2,17,2,2
0.27384527983376217,0.28481618711987056,0.0797262992981845,0.709388065398403,0.31753062203252425,0.03980036236188669,4,0,3,3
0.15561086667647725,0.15529678438541342,0.014196374996981714,0.4873651403688729,0.3548848769423137,-0.0020837674515524363,0,1,3,3
0.3039104316363903,0.3077100590320693,0.03503483962329393,0.5639834304512188,0.3539653609896065,0.01237010215432671,4,2,3,3
0.11510463253925927,0.11486894970050411,0.014508473532016238,0.48724186296817534,0.38011035030834106,-0.002107023458350808,0,3,3,3
0.11667324830254001,0.11658475511666364,0.00039321541202840665,0.4940024368308255,0.38685811556996325,-0.0008316562716563601,2,4,3,3
0.0005371397723006692,0.0005372163643535309,5.25616415795606e-05,0.49841095048205225,0.12985153359931179,0.0,3,5,2,2
0.353109411461789,0.35795888059739994,0.009992105699226305,0.5705232625701894,0.16317199769602797,0.013603826903213026,1,6,2,2
0.255168948402201,0.25927508773945873,0.023781520692314134,0.5828683507961604,0.18476116454019856,0.015932700274042446,4,7,3,3
0.020105340375570168,0.019763852117858485,0.0004047713746159402,0.4131093644746892,0.27589110197414046,-0.01609195402298857,1,8,3,3
0.12379737822743998,0.1236441089812352,0.04450311251518425,0.49148259566135544,0.27659582736353683,-0.0013070186903673836,2,9,3,3
0.8455077034041302,0.8494823284240915,0.003792331771014523,0.5228594629992697,0.2754709867528132,0.004612157379155465,2,10,3,3
0.6945611156834284,0.6980657993038971,0.01572736494948768,0.5246773530379308,0.2496264345497061,0.004955098282018147,4,11,3,3
0.14162404278722407,0.14685824975520298,0.3778759995830165,0.6922067196139867,0.412399443412361,0.03655913978494621,4,12,3,3
0.28072431354564953,0.2840972073014732,0.08274284325938637,0.5613890192687098,0.3178682963623742,0.011880672268907481,4,13,3,3
8.495029841092908e-05,8.371537829028413e-05,0.00012805954230853058,0.49322599778646575,0.3163662218505554,-0.0009781297663275122,3,14,3,3
0.24908239244572103,0.24924166352770583,0.0001330204156992952,0.5013523296199038,0.32862187061692316,0.0005548846166400624,3,15,3,3
0.1322286879550739,0.1320434250151782,0.005503227050167321,0.49062221394724403,0.34670732586227754,-0.0014693277825395439,1,16,3,3
0.7732533398080116,0.7767154389747541,0.0044721200247433,0.5216730616370846,0.11634819793849524,0.004388345407225116,2,17,2,2
0.2835183940342458,0.2872837019071208,0.08893867765489785,0.5680716798022678,0.12753855785309567,0.013141341279774111,4,0,2,2
0.15577426741976846,0.15559092385741918,0.015130481972807346,0.4917902520919096,0.12855441654537608,-0.0012489799906540333,0,1,2,2
0.3055117105549919,0.30293845825053983,0.03375107723402428,0.45351213312337785,0.17082019410257981,-0.008470061794161536,4,2,3,3
0.1152190107719985,0.11513040537484552,0.010923498774747289,0.49394767436082165,0.16976956174255922,-0.0008419870895313257,0,3,3,3
0.11623207511911729,0.11516308753840171,0.00037483092609369407,0.449738390376492,0.19080055842226265,-0.00918196994991648,2,4,3,3
0.0005347100518423378,0.0005347864454931278,3.788924827671845e-05,0.49841095048205225,0.09360394477424731,0.0,3,5,1,1
0.36131194838419695,0.353203625799973,0.027029621631122255,0.37942954839476145,0.19171859720622456,-0.022445576238337848,1,6,3,3
0.2568846382330368,0.25652978600073806,0.02217314080854014,0.49069218424681826,0.20205567536750735,-0.0014561280415215302,4,7,3,3
0.019696846687215813,0.019992627262751875,0.000467803897820669,0.5729546355755398,0.2859464802807521,0.014062499999999978,1,8,3,3
0.1235849615094957,0.12357874465412282,0.036237710274450836,0.49771693578274484,0.2794437600536667,-0.00013092432573960338,2,9,3,3
0.8434325227877949,0.8375859718663899,0.005700378775524334,0.4612895831174763,0.28177153438377456,-0.007002863192363882,2,10,3,3
0.6916689444224349,0.6882121269917033,0.016835424180324143,0.4715346601663503,0.17586196285920722,-0.005070152248182548,4,11,3,3
0.14534787125026238,0.14288736688312487,0.37364581691461024,0.408998159865378,0.24134725401678192,-0.016867523606729072,4,12,3,3
0.28038117884743186,0.2782961118314908,0.056471062677997654,0.45873284435507583,0.1282315211968809,-0.007485186259719157,4,13,2,2
8.373434341867872e-05,9.450871182796407e-05,7.749539742711433e-05,0.5421203043327271,0.19144942776505805,0.008245672155250251,3,14,3,3
0.24922943383378107,0.24929884097284738,8.009843644592038e-05,0.4994484747917876,0.1978801365186875,0.00019572664790257782,3,15,3,3
0.13440187437711906,0.132010742851622,0.00850663923570153,0.40452781937635857,0.23753670180840816,-0.017710843373493962,1,16,3,3
0.7712761976768814,0.7661100965100659,0.0060868031608377685,0.4625315080137995,0.2054788544608051,-0.006768576829506421,2,17,3,3
0.28531578260275253,0.2809760443407745,0.0643721894617104,0.4177006345049179,0.22956480406713994,-0.015225821167883302,4,0,3,3
0.15477753955223433,0.15464314111428942,0.01024607424063869,0.4934137829467182,0.17268792906204186,-0.0009427045145072108,0,1,3,3
0.3050378415367533,0.29883684672423694,0.04206620513195254,0.3906570308852674,0.1716367864230081,-0.02032753669783581,4,2,3,3
0.11454908112309735,0.11436237453127486,0.007071598790740538,0.4894327414093958,0.1809289998382876,-0.0016937191249116492,0,3,3,3
0.11559482496528449,0.11392116532326617,0.00031530020973367245,0.4220378801013818,0.18492171410611258,-0.01440760945586797,2,4,3,3
0.0005220924987964484,0.0005221678621440797,7.997903583663924e-05,0.49841095048205225,0.19758516186108702,0.0,3,5,3,3
0.35489042760326645,0.3598381050018813,0.01158875453007053,0.5716222089140847,0.2852313661103145,0.013811140680921314,1,6,3,3
0.258355199171365,0.25183989553042363,0.02375534468614995,0.36493784779252236,0.31823341043919545,-0.025179403248143016,4,7,3,3
0.02020337886077521,0.020352131061870057,0.0003272063530056768,0.5348014603675076,0.33998089961653405,0.006864988558352392,1,8,3,3
0.12369933974223493,0.12285973705588646,0.04863909657946787,0.4623552301141829,0.31973898141442886,-0.006801831262262865,2,9,3,3
0.8446743599401397,0.8271930601966008,0.005600664825621298,0.3884388743620632,0.3622744289000543,-0.020745986980625537,2,10,3,3
0.6958356159910939,0.674714426125157,0.01774711959234365,0.33737143202972464,0.32433401732098854,-0.03037974612330642,4,11,3,3
0.1443658524234585,0.13931683961585067,0.38789116715887895,0.31415494574634617,0.36842295992930274,-0.034759484500213295,4,12,3,3
0.27694984820500285,0.26265769166752523,0.08775856874823154,0.22564428861989977,0.3553384492149469,-0.05145682263529015,4,13,3,3
9.339802958483498e-05,9.48926618854224e-05,0.00016810540934364315,0.5042887498624442,0.4152980111279588,0.0011088337487353797,3,14,3,3
0.2492376200472957,0.250883925905323,0.00021514895135503638,0.5328207028509548,0.5315172899127849,0.006491323068893537,3,15,3,3
0.1311339248702842,0.13220683583295922,0.008931058225280036,0.5409489107000099,0.5857112296304816,0.008024691358024761,1,16,3,3
0.7724199963440211,0.7563707790881551,0.008341704133315822,0.3880200662787749,0.5424408316661142,-0.02082499419181795,2,17,3,3
0.2794171337429156,0.2755671462722236,0.06452924549869551,0.4252633771035613,0.2744053923978142,-0.013799126637554612,4,0,3,3
0.15402591443361183,0.15420193190628076,0.015376746539161377,0.5039901296674492,0.2742894752778387,0.00105249971471424,0,1,3,3
0.2982405229022843,0.29834663061197575,0.028793394193630133,0.49985743502675895,0.2530036185199269,0.0002728760844654669,4,2,3,3
0.1140098694544696,0.11406823505926907,0.012586681935640952,0.5006660061853909,0.21544754696398674,0.00042541123085651077,0,3,3,3
0.11373209374638862,0.113398250706367,0.0010617103386830022,0.4825874153378298,0.13150678872030197,-0.002985074626865583,2,4,2,2
0.0005181905670852876,0.0005182656118154696,1.247007802530493e-05,0.49841095048205225,0.030806852811815468,0.0,3,5,1,1
0.35855051471117394,0.36027931420989,0.009406340959277915,0.5234494321946274,0.05617835831022476,0.004723453752541251,1,6,1,1
0.2507245370729056,0.25108818942754924,0.018190098158199105,0.505630177984182,0.0566496995251138,0.0013618911732278668,4,7,1,1
0.02035043658858278,0.021250890559665513,0.00019947794834498334,0.7192811285368309,0.39668387190971266,0.04166666666666672,1,8,3,3
0.12281699337538952,0.12245121001143397,0.0488016679622334,0.48234978090146574,0.3968405306141244,-0.0030299038334868893,2,9,3,3
0.8278117404848718,0.8256079752641251,0.0072538678370075455,0.48388865682837795,0.40479924386140886,-0.002739598320752137,2,10,3,3
0.6761788997074824,0.6762504551301347,0.014676122534706593,0.49853855938711417,0.4122086619430622,2.407313543974046e-05,4,11,3,3
0.14001130970560108,0.14162746947803342,0.3243123620863758,0.5586364240441757,0.40627115152754945,0.011361401316626742,4,12,3,3
0.2548911890338676,0.2555166389304959,0.08491746530994951,0.5109238638874023,0.12397990679936575,0.0023605332167581294,4,13,2,2
9.495025658133897e-05,9.69271592489592e-05,4.5216989043346004e-05,0.506228196283655,0.11170684924545769,0.0014747059921597805,3,14,2,2
0.25087976467448025,0.25160294984464115,3.773719856309444e-05,0.5131847796781851,0.09322831174787906,0.002787049940046063,3,15,1,1
0.1316404570438436,0.13168392121606004,0.0037503100888780375,0.4997148206759555,0.09228623613780611,0.00024597220514077016,1,16,1,1
0.757027934559132,0.7550144856416546,0.005917928525751766,0.48390376463874946,0.044600335213248445,-0.0027367482660079546,2,17,1,1
0.27592042777060233,0.27331207698684595,0.044560191966752975,0.44809302300114484,0.10243667293158025,-0.009492364836979031,4,0,2,2
0.15466316131949515,0.15492093950451713,0.006623892785644728,0.506745674182232,0.1027662017885556,0.0015723270440250678,0,1,2,2
0.29993985664583844,0.2950130335881617,0.027452552352791763,0.41126603513213367,0.15930333616351078,-0.016439693993814775,4,2,2,2
0.11441836314282396,0.11462383183972444,0.005749053890665764,0.507399308724214,0.16563809734113416,0.0016956337431115523,0,3,3,3
0.1136340552611836,0.11318581991146806,0.00020691928788998604,0.4772950450223909,0.16403890375132113,-0.003983468487693927,2,4,2,2
0.0005174895919160716,0.000517564579407189,6.541059209207459e-05,0.49841095048205225,0.16159437646060495,0.0,3,5,2,2
0.3599720939883189,0.3576157178800598,0.010084816035439927,0.4633993837023302,0.15122370713092248,-0.006604854015767647,1,6,2,2
0.25306112097029254,0.25283670151888765,0.019051192461312594,0.49330150027644093,0.06828483270964282,-0.0009638863899242108,4,7,1,1
0.021249122702962364,0.020613588370319645,0.0002414996304814692,0.3480585965480356,0.2494072412477419,-0.028363636363636403,1,8,3,3
0.12278431388032117,0.12261462082921495,0.04215935319402175,0.4907274971935477,0.25521818367881344,-0.0014494663328501703,2,9,3,3
0.829707151198836,0.8208036955872557,0.0066831608664913965,0.44118363458615817,0.23930882357093053,-0.010795805557194216,2,10,3,3
0.6805579357068935,0.6717730150640172,0.013879373932364597,0.42968049171960154,0.2378134891989358,-0.012965847813061773,4,11,3,3
0.1431272995603681,0.13610419037346858,0.433697427042782,0.24008759081392206,0.3973218346247004,-0.04873212587729231,4,12,3,3
0.2563617499721957,0.2528040193553314,0.07217062575970212,0.4247688763983226,0.38829218340075516,-0.01389241309312356,4,13,3,3
9.682936022726392e-05,9.40183976692122e-05,0.00015579201211690161,0.48691560082225316,0.3848782322614695,-0.002168572084787465,3,14,3,3
0.2515823738184497,0.2510636778048821,0.0001663982613021255,0.4871040647952303,0.41108056691178857,-0.002133018776460044,3,15,3,3
0.12995746304782366,0.12772937942576001,0.0052227323219062784,0.4079499209050575,0.4094895292547603,-0.01706527154957654,1,16,3,3
0.7587599510657039,0.7504553074844832,0.0062635568613243625,0.4400580273823545,0.14435029938272784,-0.011008148846684641,2,17,2,2
0.273338746026228,0.2717433216973912,0.03775066592170656,0.467178984362198,0.13493625328058712,-0.005891840777788697,4,0,2,2
0.15490825753250773,0.15447973029650844,0.006754947906807893,0.4834319996312417,0.13200289242561591,-0.0028257456828884985,0,1,2,2
0.29529936834613296,0.2916467707418733,0.026895852609654443,0.4326866455558494,0.1175192967076299,-0.012398743593982476,4,2,2,2
0.11459810036569987,0.11431335128594056,0.005557329965918047,0.4849493369211521,0.09561883864305926,-0.0025395033860044105,0,3,1,1
0.11327458081543175,0.11316947556147361,0.0002897370197673102,0.4931153617974227,0.09476717419621904,-0.0009990009990009019,2,4,1,1
0.0005253228668839545,0.0005253984940116097,4.214764319904429e-05,0.49841095048205225,0.10412414723973805,0.0,3,5,2,2
0.36039692252228317,0.35884129901341727,0.0056863715481455055,0.47517721614959896,0.10360782531679225,-0.004382992182910844,1,6,2,2
0.2526036080393356,0.25371911094731003,0.017405255699129114,0.5212741107000086,0.06729037889715715,0.0043130842023947555,4,7,1,1
0.021134744470223142,0.021528688949893203,0.00023003121306505327,0.5914089201893274,0.18154954944833301,0.017543859649122823,1,8,3,3
0.12260457665744526,0.12271266731988356,0.035271824401509486,0.5026080084973451,0.1774518842750279,0.0007917656373713681,2,9,3,3
0.8230078383700771,0.8189081153940226,0.004208433969336851,0.47161396743964906,0.1951433518322115,-0.005055191107887895,2,10,3,3
0.6697410228392702,0.6594027998169144,0.01840931126667777,0.41630862725402695,0.2596814065746759,-0.01548842023232591,4,11,3,3
0.13762080464135137,0.13714347663812299,0.3915531816667314,0.47975772701822916,0.2570240806100131,-0.003518889019653906,4,12,3,3
0.24592065129785834,0.2437837258727389,0.08412850822783699,0.4521483372614368,0.12903759208644783,-0.008727338842975182,4,13,2,2
9.396990440878371e-05,9.58568347335753e-05,5.384495099657224e-05,0.5058708746003708,0.1330219006364441,0.0014072980532460963,3,14,2,2
0.2510431458100744,0.25148856227219446,6.235307024346835e-05,0.5073385212251968,0.1540408851859087,0.001684166316945854,3,15,2,2
0.12806205233385945,0.12751694536264474,0.003964095396747409,0.47563161968166034,0.09071326251323085,-0.004297269969666373,1,16,1,1
0.7526325457403885,0.7487395102388645,0.004933833257217938,0.4706060102821474,0.09391946818746637,-0.005245339978440663,2,17,1,1
0.27036492994873057,0.2684097524534162,0.05932985024084546,0.4598204770228812,0.08457297496980694,-0.007280006781781741,4,0,1,1
0.1548755780374394,0.15464314111428942,0.00798425719964234,0.490087568916081,0.0719301032508194,-0.001570187375693559,0,1,1,1
0.29083863360905093,0.2841462142057257,0.048980172566142344,0.3765205725405597,0.18005440833668207,-0.022994348047759516,4,2,3,3
0.11454908112309735,0.11446042102194345,0.0072984283291064435,0.4939218459457245,0.19149132274757105,-0.0008468595624557243,0,3,3,3
0.11289876662214576,0.11251583229034963,0.0011467166998382684,0.4801948533228946,0.19479179214332815,-0.003436426116838618,2,4,3,3
0.0005212036165305892,0.0005212789072953508,8.367326287935585e-05,0.49841095048205225,0.20671160906754835,0.0,3,5,3,3
0.35905707956422844,0.3599688320219979,0.007325304696639571,0.5113930316106389,0.21932673029865524,0.0024490406617514843,1,6,3,3
0.2540088263272746,0.25058162569707726,0.02822242458760063,0.42680475957148284,0.1308248958078475,-0.013508348271446705,4,7,2,2
0.0215432381585775,0.022149650057460973,0.0002310817551184654,0.6392097430970154,0.316846910336189,0.02656137832017236,1,8,3,3
0.12281699337538952,0.12294144246477695,0.0465693536439037,0.5032991325283185,0.31024240394347563,0.0009221446449744091,2,9,3,3
0.8188085232537943,0.8117997448205494,0.0055615321341316954,0.45267553352918877,0.33121415531948567,-0.00862788444243186,2,10,3,3
0.6589567878327404,0.6509871590422751,0.026504263059245064,0.43399163373450883,0.3555943477380804,-0.012152560483509966,4,11,3,3
0.13464697059013167,0.12330094626389512,0.766192236044304,0.05534245138960431,0.8839669201024855,-0.08358388454600123,4,12,3,3
0.2421951888600666,0.23907751556405263,0.07529196129073185,0.43009060476068994,0.7355578324463223,-0.01288848090219504,4,13,3,3
9.593062509364171e-05,0.00010289167043904708,0.0003048713541274889,0.5263278207106684,0.7531730686917456,0.00526645532881245,3,14,3,3
0.2514761491197301,0.2514803917313054,0.00031394982400930117,0.4980685267037481,0.7756010827617418,-6.459748235364355e-05,3,15,3,3
0.1274084624324925,0.12763133293509143,0.006619165346404374,0.5071649514415401,0.8042000929857587,0.0016514227642275845,1,16,3,3
0.7487600255747893,0.7424645511771563,0.008548398282324662,0.4534854962134122,0.15933791359313934,-0.008475086787840362,2,17,2,2
0.26923747102912504,0.26978240332277653,0.04212223404146785,0.5086591559403695,0.1080050575079029,0.0019333011116480978,4,0,2,2
0.1545487830867559,0.15474118760495803,0.007903102826016252,0.5045275692805901,0.09139275191960629,0.0011538864995279496,0,1,1,1
0.28789746271315203,0.2883948954680315,0.033200067927009615,0.5070989601986863,0.09424569383176486,0.0016389736633886745,4,2,1,1
0.11440202339528979,0.11450944426727773,0.0051973442222821515,0.5029057647330248,0.09254632974825437,0.0008479366873938392,0,3,1,1
0.11262099091406479,0.11318581991146806,0.0004057343714982347,0.5242802091973605,0.031590606499492774,0.004880177981914717,2,4,1,1
0.0005234274561699904,0.0005235764633933517,1.496243246763791e-05,0.4986347675853002,0.03696411953492797,4.2222597534268576e-05,3,5,1,1
0.35229242408508027,0.3510466193463457,0.011733466697928054,0.4792998363518266,0.06273129726375445,-0.003605269073017381,1,6,1,1
0.25092061404331567,0.2541603291429137,0.023151020369924613,0.5660847371350878,0.1316970895972602,0.012766508975439043,4,7,2,2
0.021902712604329334,0.022051603566792376,0.00018415754339938954,0.5321268221851138,0.13201472937503295,0.006360424028268541,1,8,2,2
0.12319280756867554,0.12362776789945712,0.03569300421975664,0.5165122101492685,0.13175468309405297,0.003414762280010574,2,9,2,2
0.8163085418810656,0.819300301356697,0.003685001391224249,0.5173757058389638,0.12439495115985973,0.0035776588167341222,2,10,2,2
0.6525025679490445,0.6539939017483636,0.017758850645273418,0.5100706040881939,0.08864123732564332,0.0021995676579543277,4,11,1,1
0.12640193398438734,0.12872291719786846,0.5220663982206782,0.594378511201951,0.13805563502716542,0.018104066373041093,4,12,2,2
0.22845346118382606,0.230906974675003,0.09375742650872824,0.5546028505239682,0.1426286609475974,0.010600476664769504,4,13,2,2
0.00010258905587407028,0.00010510588701997947,6.007506696870429e-05,0.5083475385600399,0.14841316485825068,0.0018745151875904317,3,14,2,2
0.25142714621687506,0.25181538390775643,6.301230710424047e-05,0.506124693603872,0.15566950474199473,0.0014551804423748177,3,15,2,2
0.1260032441445535,0.12751694536264474,0.002887289791999959,0.5610466238888018,0.14990289072852886,0.011816080143847954,1,16,2,2
0.7464071019298681,0.7489192425291256,0.005092114926598701,0.5157889768878741,0.10473865518451184,0.0032783259376751492,2,17,2,2
0.2689597116607916,0.27151454165017325,0.04336660110373454,0.5481010872165606,0.09886583013036082,0.00937393351231128,4,0,1,1
0.15463048182442676,0.15506800924052003,0.009486007064995004,0.5128608342214299,0.09555396566004723,0.0027259383518557887,0,1,1,1
0.2897601971999974,0.29216966901769065,0.03243107114391192,0.5418702235138891,0.08205442074004723,0.008198494966324075,4,2,1,1
0.11443470289035813,0.11472187833039305,0.005290229648838009,0.5111426589655717,0.06844004827024958,0.0024018084204577806,0,3,1,1
0.11343797829077351,0.11436237453127486,0.00021007091405022247,0.5407152855690728,0.06816020316623507,0.007980618497933622,2,4,1,1
0.0005228147156374587,0.0005228901379586714,3.0608876174719944e-05,0.49841095048205225,0.07561806278486569,0.0,3,5,1,1
0.34838722442441267,0.3501805142322674,0.009392508822241321,0.5251676556259116,0.07350330609135548,0.005047592772125962,1,6,1,1
0.2552506634796194,0.2573958469938955,0.01851585373992799,0.5423141302641095,0.07394886653931323,0.008282236985076494,4,7,1,1
0.02208244982720525,0.021790146258342788,0.0001686620481115604,0.43149936778944065,0.184588418648235,-0.012622720897615689,1,8,3,3
0.12373201923730329,0.12413434143457817,0.03812842333507935,0.5150476998686809,0.17113157722568778,0.003138485680659015,2,9,3,3
0.8226810760988886,0.8291866721735288,0.0036947189052183114,0.5398314998794589,0.1830649581619566,0.007813894297961357,2,10,3,3
0.6592999078251852,0.6647953894858507,0.013773444275312206,0.542078205292304,0.19088956647497746,0.008237730265132966,4,11,3,3
0.1307564767022448,0.1334700014544063,0.3839358763277822,0.606963273626606,0.2551035650295801,0.020478153747105897,4,12,3,3
0.23297957125079236,0.2352046579392368,0.10903187023948527,0.5483386750347072,0.13553927429360776,0.00941875392450981,4,13,2,2
0.00010491750257718511,9.4663870399447e-05,8.686842645490125e-05,0.45716383142022216,0.21460513898626704,-0.007781177051812527,3,14,3,3
0.2517784671286074,0.25179905916706014,9.173254001879618e-05,0.49841095048205225,0.226621746285659,0.0,3,15,3,3
0.12664049429838628,0.12947787517601664,0.002936139997483624,0.615606219400064,0.27578774118977867,0.02210862619808312,1,16,3,3
0.7523384302847734,0.7583807484879431,0.0037257974409650872,0.5404797519692427,0.2385357832710473,0.007936185609440687,2,17,3,3
0.27090410893786326,0.27497887386464476,0.04224077020316119,0.5773485510559462,0.2521026629897205,0.01489140235927726,4,0,3,3
0.15463048182442676,0.15465948219606754,0.006968120398479442,0.49896671524125935,0.20405241692632164,0.00010484378276373576,0,1,3,3
0.2927993869734043,0.2873490662342332,0.02992605361755066,0.39972270820349187,0.3352767865363183,-0.01861731688340555,4,2,3,3
0.11453274137556319,0.11442773885838724,0.00404025969561979,0.4931729225439937,0.2681134906024461,-0.0009881422924902228,0,3,3,3
0.11440202339528979,0.11419896371349385,0.0008949367877038241,0.4886721862716091,0.25357122021335887,-0.0018371961560204868,2,4,3,3
0.0005310336086471485,0.0005311097020930554,6.921784161907985e-05,0.49841095048205225,0.17100004140979738,0.0,3,5,3,3
0.3496943715476515,0.3495268823999007,0.0050247051448380885,0.4954492577386551,0.1691623613627605,-0.000558716733037664,1,6,3,3
0.25611667009893063,0.25881753744967195,0.01994065139986821,0.5536106244130734,0.10652818426141622,0.010413295421087236,4,7,2,2
0.021559577906111675,0.02198623923967998,0.00011517194855865861,0.5972796672009774,0.1894269199660795,0.018651362984218062,1,8,3,3
0.12405881418798677,0.1238565430443505,0.035451379547471844,0.48942288532578665,0.1888147454871644,-0.001695578453110675,2,9,3,3
0.83052413694157,0.8288598341968851,0.0039012379638849156,0.487372441867889,0.1965115454112514,-0.002082390040041526,2,10,3,3
0.6679926698531135,0.6672301910614894,0.0131875919901927,0.4919394866222372,0.19873431493310142,-0.0012208272292215914,4,11,3,3
0.13595415039286562,0.12898274039814026,0.44841201940424147,0.22859941385461197,0.5554216716073574,-0.050899344848123834,4,12,3,3
0.26485841868996635,0.2637198619831017,0.1586112394533892,0.4752985221225984,0.46706500055442507,-0.004360108081552493,4,13,3,3
9.462341261141276e-05,9.298078799954831e-05,0.00018949705717026682,0.4916147197247578,0.46814526233678777,-0.001282093780373124,3,14,3,3
0.25177028091509274,0.2526324379966614,0.00019593179345076022,0.5160429042426735,0.48404203323699724,0.003326228767034724,3,15,3,3
0.1290260974383757,0.12892227839556128,0.0032053413986704864,0.49375580182903517,0.48484733318921064,-0.0008781834148788506,1,16,3,3
0.7595116121317711,0.7578251517074878,0.006728946990985943,0.4862280369363761,0.0575846757822961,-0.0022982794789553236,2,17,1,1
0.2757897097903289,0.27640054144290666,0.04425999957499045,0.5096674734478589,0.048607633872575495,0.00212351796142267,4,0,1,1
0.15391153293292312,0.15421827298805887,0.005915039535104883,0.5084610786598138,0.047089289197589,0.0018959342742785636,0,1,1,1
0.27603478966359396,0.28257747035502817,0.043114120830231153,0.6230607766599547,0.22566339231246704,0.023514911805452038,4,2,3,3
0.11389549122173039,0.11410091722282525,0.004697636385542441,0.5074401359014662,0.21935816288312926,0.0017033356990772226,0,3,3,3
0.11320922019132032,0.11387214207793189,0.0002588335743627696,0.5286888176887926,0.1996318238773302,0.005711852144964376,2,4,3,3
0.0005303032219323707,0.0005303792557375742,8.35909896694084e-05,0.49841095048205225,0.20650835623592506,0.0,3,5,3,3
0.349220535208908,0.3516185408674974,0.005782321055690482,0.5342494462917516,0.19899068300646497,0.006760852333659666,1,6,3,3
0.24605136927813176,0.25370277885312686,0.049995433915594065,0.6619947049020581,0.26763890781642774,0.030859710566311947,4,7,3,3
0.021870033109260986,0.02174112301300849,0.00011035696414718627,0.4683988668397894,0.29846356782495165,-0.005661712668082099,1,8,3,3
0.12309477235141998,0.1235950857359009,0.04059474589580659,0.5193133510922135,0.30019227554297445,0.003943191273838324,2,9,3,3
0.8184000295654399,0.8253465179556755,0.003250427161796091,0.5429013499024077,0.2875672278694985,0.008393014660653076,2,10,3,3
0.642617040298566,0.6508564450950238,0.03553017020147775,0.565810598441723,0.2882447706590637,0.012714793322119677,4,11,3,3
0.12765029069599826,0.13381153006356855,0.37175133941162364,0.7513973125649822,0.43679410573703725,0.04772531318151862,4,12,3,3
0.2585186129864543,0.2768744164733898,0.11067982054060445,0.8725667870909277,0.6269353913786706,0.07058366440716751,4,13,3,3
9.294046763463557e-05,8.7800648734809e-05,0.0002698022394091811,0.4774668681268192,0.6665361564627091,-0.003951054442117928,3,14,3,3
0.2525627586705002,0.2531390115317825,0.00027893420937107603,0.5100151139751277,0.6890963404428841,0.0021890995718379,3,15,3,3
0.12879734097289727,0.1302295649378092,0.0026328835247319844,0.556369594666843,0.6932497171110037,0.010933769008420318,1,16,3,3
0.7484005511290375,0.754687647665011,0.004267526959841284,0.5424338149273246,0.6490934609897819,0.008304815229958703,2,17,3,3
0.276361600954025,0.27543641761799886,0.03925250333223034,0.4803128054471898,0.1421592646642474,-0.0034141747115610083,4,0,2,2
0.15453244333922173,0.15456143570539893,0.007389650397411065,0.49896706507220306,0.1243040284685097,0.00010490977759132519,0,1,2,2
0.289302681001091,0.2923004140129973,0.038448313390343346,0.552671970602596,0.1368425723171374,0.010236220472440907,4,2,2,2
0.11430398491008474,0.11436237453127486,0.0037250970795961458,0.5006602648837417,0.1230396666713708,0.0004243281471004404,0,3,2,2
0.1143203246576189,0.11436237453127486,0.0002104210947346932,0.4999102813470833,0.10749957406018285,0.00028284542497539574,2,4,2,2
0.0005351610288742809,0.0005352374593502033,3.795658802826518e-05,0.49841095048205225,0.09377030506566447,0.0,3,5,1,1
0.35297867714176806,0.35276241659196433,0.005486418377312727,0.49474285692207054,0.09606878778610757,-0.000691977672187137,1,6,1,1
0.28369814759686923,0.27976680428919515,0.05660999686456141,0.42484244706161517,0.13125728358652208,-0.013878534151516981,4,7,2,2
0.021510558663509153,0.02118552623255312,0.00020525592963875015,0.4221940666098069,0.16263304392775466,-0.014378145219266664,1,8,2,2
0.12356862176196155,0.1239872716985753,0.03020243372276917,0.5157635898473616,0.1771921093145836,0.0032735367290821003,2,9,3,3
0.8302300394596772,0.8334353207536711,0.0035240058215388376,0.5184121130782341,0.19276023291982225,0.0037731747317839488,2,10,3,3
0.6722573602992805,0.6627527542635884,0.02599492525368241,0.42317458624756876,0.20609132584943918,-0.014193172375641707,4,11,3,3
0.1357384657254145,0.14215038409493258,0.4823821721530344,0.7461329636364298,0.5362672567411955,0.04673220549285358,4,12,3,3
0.27467862329775256,0.273785952017329,0.09613699180487788,0.48082965918842585,0.4990371898916811,-0.003316671405586583,4,13,3,3
8.776075132655467e-05,8.98024149115443e-05,0.00020276713420282598,0.5065364967590004,0.5009284822263447,0.0015328661894871342,3,14,3,3
0.253052967436273,0.25753476253009117,0.00020581493763240734,0.5914055854938437,0.5084579645169868,0.017543230566254415,3,15,3,3
0.13108490562768169,0.13014785952891872,0.0014040119577531265,0.460439938026544,0.47346406777277483,-0.007163146844510291,1,16,3,3
0.7591194255114557,0.7622535685282709,0.004294578417716647,0.5198272843698198,0.20093124515732247,0.004040143640860103,2,17,3,3
0.2820641728434518,0.28229967196480055,0.05967766720569599,0.5023857728592276,0.1908652462948401,0.0007498413797081124,4,0,3,3
0.1549899562701786,0.15503532707696382,0.00646351003215714,0.4995199220873488,0.19271924232785953,0.00020920502092060914,0,1,3,3
0.29739085603050724,0.29449013531234436,0.0473289830936918,0.4464901305619949,0.12257582055153342,-0.009794746922024563,4,2,2,2
0.11454908112309735,0.11470553724861493,0.004200379813594024,0.5051446072865454,0.11110317702739396,0.0012702893436838873,0,3,2,2
